"","station","year","month","atemp_nValid","atemp_min","atemp_median","atemp_max","atemp_mean","atemp_sd","atemp_iqr","rh_nValid","rh_min","rh_median","rh_max","rh_mean","rh_sd","rh_iqr","bp_nValid","bp_min","bp_median","bp_max","bp_mean","bp_sd","bp_iqr","wspd_nValid","wspd_min","wspd_median","wspd_max","wspd_mean","wspd_sd","wspd_iqr","maxwspd_nValid","maxwspd_min","maxwspd_median","maxwspd_max","maxwspd_mean","maxwspd_sd","maxwspd_iqr","wdir_nValid","wdir_min","wdir_median","wdir_max","wdir_mean","wdir_sd","wdir_iqr","totprcp_nValid","totprcp_total","dailyPAR_nValid","dailyPAR_min","dailyPAR_median","dailyPAR_max","dailyPAR_mean","dailyPAR_sd","dailyPAR_iqr"
"2057","gtmpcmet",2012,1,2976,-1.4,15.1,25.6,14.094623655914,5.72315579568466,8.2,2934,22,81,100,76.8643490115883,19.1404271963378,32,2976,1006,1021,1033,1021.26344086022,5.11243211590086,6,2976,0,1.5,5.9,1.78763440860215,1.21608891567838,1.8,2976,0,2.8,11.3,3.2395497311828,2.04638110554281,3,2976,0,224,360,202.264784946237,84.7529823464992,109.25,2976,5.6,0,NA,NA,NA,NA,NA,NA
"2058","gtmpcmet",2012,2,2784,-2,16.9,29.9,16.5997485632184,5.2313391924358,5.2,2721,32,88,100,82.4454244762955,16.6892901720412,23,2784,1005,1020,1029,1019.43965517241,4.74933518690338,6,2784,0,2,7.5,2.28706896551724,1.52211798119384,2.3,2784,0.2,3.6,14,3.94306752873563,2.39118531920798,3.7,2784,0,205,360,178.836925287356,112.163434288564,199.25,2784,36.8,0,NA,NA,NA,NA,NA,NA
"2059","gtmpcmet",2012,3,2976,4,20.2,30.3,20.0312836021505,3.81086890979079,4.825,2966,21,81,100,79.1534052596089,16.5882097202316,25,2976,1002,1021,1032,1020.25168010753,5.50997541819045,8,2976,0,2.4,8.4,2.54559811827957,1.72957684972627,2.8,2976,0,4.2,13.8,4.28403897849462,2.66778300627397,4.4,2976,0,170,360,168.452620967742,81.1442979032036,131,2976,62.5,0,NA,NA,NA,NA,NA,NA
"2060","gtmpcmet",2012,4,2880,8.7,21.1,31.2,20.9968402777778,3.89564024741945,5,2880,21,75,100,73.5267361111111,17.1034279028994,24,2880,997,1017,1025,1015.56979166667,5.5659228349096,8,2880,0,2.2,9.6,2.59763888888889,1.71223900148585,2.4,2880,0,4,12.8,4.39465277777778,2.46062268519186,3.7,2880,0,183,360,178.707986111111,82.6242166240645,133.25,2880,13.5,0,NA,NA,NA,NA,NA,NA
"2061","gtmpcmet",2012,5,2976,16.2,23.6,34,23.7355510752688,2.76035551822048,3.5,2976,30,83,100,81.1659946236559,13.2993460211479,18,2976,1002,1014,1024,1014.36794354839,3.62540530632528,5,2976,0,2.7,9.2,2.82271505376344,1.5978666936084,2.625,2976,0.2,4.7,16.2,4.69952956989247,2.37240149516295,3.7,2976,1,155.5,359,160.235551075269,86.5785073931106,135,2976,180.2,0,NA,NA,NA,NA,NA,NA
"2062","gtmpcmet",2012,6,2880,18.6,25.2,33.9,25.3670486111111,2.72702776195028,3.4,2852,40,84,100,81.4596774193548,14.0747909917081,20,2880,1000,1014,1020,1013.83923611111,4.01562449998135,5,2880,0.1,2.6,9.5,2.80975694444444,1.71088863461738,2.5,2880,0.4,4.7,14.6,4.77996527777778,2.44781264199243,3.6,2880,0,167,360,164.538194444444,81.1424114373598,133,2880,308.2,0,NA,NA,NA,NA,NA,NA
"2063","gtmpcmet",2012,7,2976,21.2,26.7,34.8,26.7818884408602,2.92952135861399,4.925,2976,43,83,99,81.6814516129032,11.703106190117,18,2976,1013,1017,1022,1017.21572580645,1.81936400673266,2,2976,0,1.6,6.1,1.88145161290323,1.22971010166156,1.8,2976,0,3.1,12.2,3.37956989247312,1.88119735243564,3.1,2976,0,193,359,183.896841397849,61.1354614674937,98,2976,33.6,0,NA,NA,NA,NA,NA,NA
"2064","gtmpcmet",2012,8,2976,19.9,25.2,33.3,25.5461693548387,2.61883650672514,3.9,2889,50,93,100,89.8262374524057,10.5067049427423,15,2976,1011,1016,1023,1015.79939516129,2.07273123199743,3,2976,0,1.5,8.6,1.94700940860215,1.37045087149155,1.9,2976,0.1,3.1,12.3,3.44022177419355,2.03254987048529,2.9,2976,1,183,358,171.521169354839,75.1124482881648,98.25,2975,310,0,NA,NA,NA,NA,NA,NA
"2065","gtmpcmet",2012,9,2880,18.4,25.8,31.3,25.5553472222222,2.3893722118553,4,2792,49,83,100,83.7539398280802,11.6330795813183,20,2880,1008,1016,1022,1016.20520833333,2.88061166094288,4,2880,0,2.2,5.8,2.29027777777778,1.38751288404693,2.4,2880,0,3.8,10.2,3.84763888888889,2.10125286767422,3.6,2880,0,130,359,144.952430555556,90.2865464312186,164,2880,129.9,0,NA,NA,NA,NA,NA,NA
"2066","gtmpcmet",2012,10,2963,6.7,23.7,30.6,22.4630104623692,4.45372129099227,4.3,2903,23,79,100,78.622115053393,15.4710380608882,22,2963,999,1014,1024,1013.93587580155,5.30156794619745,8,2963,0,2.6,12.5,2.75430307121161,1.88814423930322,2.6,2963,0.2,4.5,17.2,4.62612217347283,2.78118486351197,4,2963,0,175,360,167.737090786365,105.458745456004,199.5,2963,21.8,28,10285.3,32900.65,40055.2,29679.4678571429,9112.3690739181,13937.725
"2067","gtmpcmet",2012,11,2876,2.8,15.9,27.5,15.8512517385257,4.50222227229259,5.6,2868,29,85,100,80.7981171548117,14.2982105347805,18,2876,1009,1021,1027,1019.96731571627,3.78274929589484,4,2876,0,2,9,2.59575799721836,1.93740554867146,2.6,2876,0,3.6,12.6,4.19488873435327,2.686969190574,3.9,2876,0,251,360,205.209318497914,124.568723815954,246,2876,9.7,27,0,27807.8,34738.1,24499.6444444444,9703.19941170609,5216.2
"2068","gtmpcmet",2012,12,2976,0,16.8,27.3,15.7665658602151,5.14717131430986,5.7,2976,22,90,100,82.6985887096774,17.427502982139,23,2976,1006,1018,1029,1018.6814516129,4.74733064770786,8,2976,0,1.8,8.2,2.08366935483871,1.53748089617374,2,2976,0,3.15,12.1,3.61777553763441,2.37659665386155,3.5,2976,0,229,360,196.85248655914,117.138117487882,211,2976,93.4,30,0,19213.6,26989.4,19039.0866666667,6552.01440667932,8159.75
"2069","gtmpcmet",2013,1,2976,4,17.1,28.2,16.9200940860215,4.48758355643868,6,0,NA,NA,NA,NA,NA,NA,2976,1010,1022,1030,1022.01814516129,3.58545240684886,5,2976,0,2,9.8,2.35665322580645,1.71862053986428,2.1,2976,0,3.6,13.7,3.93219086021505,2.50534595578774,3.4,2976,0,203,360,192.765120967742,111.115890473943,169,2976,4.4,26,0,18750.2,31213.3,17852.3807692308,9657.22421924723,8448.9
"2070","gtmpcmet",2013,2,2688,-1.2,17.2,28.7,15.872619047619,5.7908480070563,7.8,0,NA,NA,NA,NA,NA,NA,2688,1006,1018,1030,1017.81584821429,4.9806415300281,7,2688,0,1.8,6.5,2.04341517857143,1.21657444744584,1.7,2688,0,3.4,12.2,3.71153273809524,2.06894942543707,3.1,2688,0,228,360,204.279761904762,95.9177355378747,136,2688,39.8,28,7131,28237.95,37438.4,25356.9107142857,7696.34519940468,11642.425
"2071","gtmpcmet",2013,3,2976,-0.2,15,28,14.1748319892473,6.00333534511279,9.1,0,NA,NA,NA,NA,NA,NA,2976,1001,1018,1027,1017.99899193548,5.18805988496846,8,2976,0,2.2,7.1,2.34264112903226,1.39514871840333,2,2976,0,4,13.3,4.19133064516129,2.31846778805539,3.425,2976,0,234,360,206.96875,97.2706526319495,144,2976,49.4,31,9855.9,38415.2,43475.3,34633.4838709677,9108.84483997456,9040.95
"2072","gtmpcmet",2013,4,2880,12.2,20.9,31.3,20.8557986111111,3.32564441718861,4.6,0,NA,NA,NA,NA,NA,NA,2880,1008,1018,1025,1017.68298611111,3.52934240891057,5,2880,0,2.8,9.5,2.90652777777778,1.81885242188798,2.6,2880,0,4.6,13.6,4.64756944444444,2.54785275470201,3.9,2880,0,132,360,145.685763888889,101.897115251965,173.25,2880,120.7,30,7717.2,40098.05,50302.6,34756.0366666667,12788.4977280767,15401.35
"2073","gtmpcmet",2013,5,2976,11.5,22.9,31.1,22.580376344086,3.5401065349062,4.5,0,NA,NA,NA,NA,NA,NA,2976,1005,1018,1024,1017.29502688172,3.99406982252142,5,2976,0,2.7,10.9,2.8591061827957,1.96645594467175,2.8,2976,0,4.7,15.6,4.68407258064516,2.86507600558091,3.9,2976,0,135,359,162.762096774194,80.9166425829457,134,2976,283.7,31,7548.4,47229.9,56674.7,43808.9258064516,12669.0645270535,13274.65
"2074","gtmpcmet",2013,6,2875,21.3,25.8,34.8,26.1844173913043,2.60535967962971,3.9,0,NA,NA,NA,NA,NA,NA,2876,1003,1016,1023,1015.75695410292,3.68249022162008,5,2876,0,1.9,7.3,2.17444367176634,1.37951870748616,2.2,2876,0,3.65,12.9,3.85924895688456,2.12754718766425,3.3,2876,0,181,359,176.885605006954,63.9151757553911,100,2876,153.3,30,11465.6,37968.85,50477.7,36051.39,9195.57268060991,11474.9
"2075","gtmpcmet",2013,7,2975,21.5,25.6,31.7,25.8856806722689,2.41424752706435,4.5,0,NA,NA,NA,NA,NA,NA,2975,1010,1019,1023,1017.74588235294,2.95436525525771,4,2975,0,1.8,6.8,2.00594957983193,1.32101180531837,2,2975,0,3.3,14.6,3.51838655462185,2.04136150086733,3,2975,0,164,360,164.743865546219,65.9156570818804,91,2975,290.3,31,15293.1,34635.4,51198.3,34267.6451612903,10528.7286426817,17597.4
"2076","gtmpcmet",2013,8,2976,20.2,27.2,33.7,27.0678091397849,2.48210375094412,3.9,0,NA,NA,NA,NA,NA,NA,2976,1012,1017,1022,1016.91633064516,2.18506514570462,4,2976,0,1.8,6.2,1.99425403225806,1.28629645470844,2,2976,0,3.3,10.9,3.41979166666667,1.88535303257055,2.9,2976,0,144,360,161.899529569892,72.4085118710173,109,2976,132.6,31,14411.5,39084,48726,35373.2483870968,10321.0639903669,15369.3
"2077","gtmpcmet",2013,9,2880,20,26.1,32.8,26.0710069444444,2.50673071579455,4.1,0,NA,NA,NA,NA,NA,NA,2880,1007,1015,1021,1014.7125,3.08848042864294,4,2880,0,2.1,7.9,2.36819444444444,1.63847100116032,2.4,2880,0,3.8,13.4,3.92399305555556,2.30462422918415,3.6,2880,0,136,360,151.519791666667,93.3592464413733,171,2880,157.8,30,12484.3,31999.55,42474.5,30925.4666666667,8306.06240431456,12393.175
"2078","gtmpcmet",2013,10,2972,12.1,23.5,30,22.8768506056528,3.57026159591062,4.7,915,42,76,99,75.8677595628415,13.6101149357223,21,2972,1007,1016,1025,1016.53869448183,3.74725525646643,5,2972,0,2.2,8.9,2.41382907133244,1.60769581642743,2.3,2972,0,3.9,12.7,3.86611709286676,2.23275529946319,3.3,2972,0,165,360,161.240578734859,119.57365498052,242,2972,101.8,13,0,28311.3,36161,25943.6076923077,11255.3656064905,8624.6
"2079","gtmpcmet",2013,11,2879,1.9,20.4,29.6,19.679124696075,3.82889399884936,4.05,2879,44,84,98,81.0698159083015,12.5613846073235,20,2880,1004,1021,1030,1019.92743055556,4.84493243117278,6,2880,0,2.8,11.1,3.29416666666667,2.24514465898542,2.9,2880,0,4.7,16.1,5.23177083333333,3.10473441925147,4.5,2880,0,117,360,162.571875,127.430007379672,253.25,2880,39.7,0,NA,NA,NA,NA,NA,NA
"2080","gtmpcmet",2013,12,2976,5.6,17.2,29,17.2702956989247,4.74042915972965,6,2976,40,89,100,84.7368951612903,12.632344625068,18,2976,1010,1021,1028,1020.85147849462,3.73528951077226,5,2976,0,1.9,7.6,2.24657258064516,1.58688797932682,2.2,2976,0,3.5,10.4,3.75672043010753,2.31123129841121,3.4,2976,0,204,360,197.340053763441,112.665731318996,153.25,2976,91.9,0,NA,NA,NA,NA,NA,NA
"2081","gtmpcmet",2014,1,2976,-2.4,12.1,27.7,11.7617943548387,5.56697905550385,8.7,2976,23,83.5,99,77.7130376344086,19.7030470205937,30,2976,1006,1020,1033,1020.0372983871,5.18773148327203,7,2976,0,2,8.6,2.38467741935484,1.64150384937209,2.2,2976,0,3.8,12.3,4.17026209677419,2.48934659143531,3.9,2976,0,255,360,229.075268817204,107.740399388678,123.25,2976,88,0,NA,NA,NA,NA,NA,NA
"2082","gtmpcmet",2014,2,2688,2.8,14.9,27.5,14.7449032738095,4.91588911857711,7,2688,33,92,99,84.9665178571429,15.0923837453996,19,2688,1003,1018,1025,1017.80580357143,3.78126487739885,4,2688,0,1.5,8.3,2.09910714285714,1.69100356647528,2.3,2688,0,2.8,11.6,3.56971726190476,2.50705702777147,3.7,2688,0,235,360,217.869791666667,106.136321094189,142,2688,134.8,0,NA,NA,NA,NA,NA,NA
"2083","gtmpcmet",2014,3,2976,4.7,15.8,28.7,16.1244623655914,4.49846656000957,5.9,2976,23,83,98,76.9835349462366,18.3443091554496,29,2976,1003,1018,1028,1016.81552419355,5.08660203504696,6,2976,0,2.4,7.6,2.58924731182796,1.5567231166272,2.1,2976,0,4.1,11.9,4.40621639784946,2.38572047477161,3.4,2976,0,235,360,202.894153225806,113.382013095265,186,2976,83.4,0,NA,NA,NA,NA,NA,NA
"2084","gtmpcmet",2014,4,2880,8.4,20.8,30.8,20.6242013888889,4.04139329070831,5.8,2880,29,82,97,79.2618055555556,13.9492032190009,20,2880,1005,1016,1026,1016.39479166667,4.34673472506191,6,2880,0,2.1,7.9,2.37892361111111,1.57632610257471,2,2880,0,3.9,12,4.05979166666667,2.31453446128815,3.3,2880,0,182,359,180.648958333333,85.4514970758825,117.25,2880,81.1,0,NA,NA,NA,NA,NA,NA
"2085","gtmpcmet",2014,5,2976,13.8,24.45,32.5,23.596438172043,3.75238108135427,4.8,2976,31,79,97,76.8870967741936,14.6772569107987,21,2976,1011,1018,1024,1018.41767473118,2.68690133041292,5,2976,0,2.3,6.2,2.35127688172043,1.37699406488892,2.1,2976,0,3.9,11.8,3.90722446236559,2.04613796277498,3.3,2976,0,149.5,359,167.943884408602,84.9914194951293,126,2976,101.4,0,NA,NA,NA,NA,NA,NA
"2086","gtmpcmet",2014,6,2880,17.1,25.4,33.7,25.4734722222222,3.03369598273417,5.025,2880,44,80,97,79.0673611111111,11.7236462116003,20,2880,1009,1017,1022,1016.60625,2.63486440263723,5,2880,0,1.7,7.6,2.06375,1.39309759530272,1.9,2880,0,3.2,12.3,3.561875,2.02769757158706,3,2880,0,203,358,180.626041666667,84.7885919839866,139,2880,106.8,0,NA,NA,NA,NA,NA,NA
"2087","gtmpcmet",2014,7,2976,20.8,26.3,34.3,26.5463037634409,2.95195359562476,4.925,2976,35,84,96,82.0493951612903,11.8624290583109,19,2976,1011,1017,1022,1016.54032258065,2.42266339236665,3,2976,0,1.5,6.9,1.77426075268817,1.11182314863198,1.5,2976,0.1,3,12.4,3.2442876344086,1.73882824351111,2.6,2976,0,207,360,190.483534946237,75.2153729888571,107,2976,198.4,0,NA,NA,NA,NA,NA,NA
"2088","gtmpcmet",2014,8,2976,20.3,26.7,34.5,26.9722110215054,2.76321648233143,4.4,2976,43,83,96,81.182123655914,11.7254773815271,20,2976,1009,1015,1021,1015.34576612903,2.23081600574868,3,2976,0,1.5,8.2,1.96972446236559,1.42783872333391,1.725,2976,0.2,3,13.2,3.45131048387097,2.07319790241042,2.8,2976,1,210,359,183.664314516129,85.3119114506403,126,2976,182.6,0,NA,NA,NA,NA,NA,NA
"2089","gtmpcmet",2014,9,2880,19.2,25,31.3,25.4202777777778,2.67523575441645,4.5,2880,56,87,96,83.8104166666667,10.142754717265,18,2880,1009,1016,1021,1016.04375,2.48248379105238,3,2880,0,1.6,8.3,2.009375,1.5211632989972,2.2,2880,0,3,12.3,3.37284722222222,2.20078900979628,3.3,2880,0,190,360,174.575694444444,99.2617303271568,157,2880,261,0,NA,NA,NA,NA,NA,NA
"2090","gtmpcmet",2014,10,2956,12.3,22.8,31.2,22.1932341001353,4.19939664838791,6.6,2956,35,78,99,76.5544654939107,15.2604709391429,25,2789,1009,1016,1023,1015.97490139835,2.53711637578231,4,2956,0,1.6,6,1.80412719891746,1.19178940215007,1.7,2956,0,2.9,10,3.11671177266576,1.84900709061026,2.8,2956,0,218.5,360,182.170162381597,100.392133707928,179,2956,69.5,0,NA,NA,NA,NA,NA,NA
"2091","gtmpcmet",2014,11,2880,1.6,17,29.2,16.0217013888889,5.5688246026506,8.5,2880,36,80,100,78.2520833333333,15.3216638212298,26,2880,1010,1021,1030,1020.24652777778,5.50988140345679,11,2880,0,1.9,6.4,2.18239583333333,1.28680176961574,1.8,2880,0,3.5,12.1,3.83052083333333,2.05664379059666,3,2880,0,270.5,360,225.970833333333,108.431123905774,150,2880,174,0,NA,NA,NA,NA,NA,NA
"2092","gtmpcmet",2014,12,2976,4,17.2,27.5,15.7346102150538,4.96965362903235,6.125,2976,29,91,100,86.2980510752688,13.7725171313449,15,2976,1009,1021,1029,1020.8998655914,3.58972202038109,5,2976,0,1.6,9.3,2.10887096774194,1.83603205757806,1.825,2976,0,2.8,13.4,3.47795698924731,2.55613639504668,3.1,2976,0,244,360,205.237567204301,120.852313565414,212,2976,62.8,0,NA,NA,NA,NA,NA,NA
"2093","gtmpcmet",2015,1,2975,2.2,13.3,28.2,13.4652100840336,4.666159318473,6.3,2975,28,86,100,81.2988235294118,16.511813808694,25,2976,1007,1022,1033,1022.07560483871,4.80468919801368,5,2976,0,2.1,8.8,2.4832997311828,1.64514666880972,2.5,2976,0,3.8,13.4,4.18813844086022,2.49815200854601,3.8,2976,0,263,360,215.770161290323,121.680740540958,174.25,2975,145.8,0,NA,NA,NA,NA,NA,NA
"2094","gtmpcmet",2015,2,2688,-1.5,13.1,25.8,12.83984375,4.93941043924272,5.9,2688,23,80,99,76.5290178571429,18.4813823841617,27,2688,1003,1021,1032,1019.86979166667,6.00472543987127,8,2688,0,2.5,8.4,2.77920386904762,1.68357147536004,2.2,2688,0,4.6,12.2,4.68843005952381,2.40585984286181,3.4,2688,0,234,360,194.395461309524,122.484715898825,248,2687,74.3,0,NA,NA,NA,NA,NA,NA
"2095","gtmpcmet",2015,3,2976,6.1,19.1,30.2,18.6619959677419,4.4638473718656,5.725,2976,25,91,100,84.6041666666667,16.4173479504301,20,2976,1007,1021,1031,1020.74193548387,4.5015704617823,6,2976,0,2,8.5,2.28511424731183,1.65891029953435,2.2,2976,0,3.5,11.9,3.8635752688172,2.37804605613285,3.4,2976,0,194,360,182.090389784946,108.602952255936,163,2975,46.4,0,NA,NA,NA,NA,NA,NA
"2096","gtmpcmet",2015,4,2879,15.8,22.2,31,22.5050364709969,2.93683780974845,3.9,2879,26,87,98,83.5356026398055,12.8459101731102,18,2880,1004,1018,1024,1016.76145833333,5.01055232004694,8,2880,0,1.9,7.2,2.03128472222222,1.30458768437926,2,2880,0,3.5,14.4,3.55604166666667,1.99886342096853,3.1,2880,0,172,360,167.813194444444,91.8242569485759,146,2879,148.9,0,NA,NA,NA,NA,NA,NA
"2097","gtmpcmet",2015,5,2976,13.8,24.8,33.5,24.3812836021505,3.0395857466891,4.1,2976,35,77,98,76.9848790322581,12.4460289580933,18,2976,1011,1021,1026,1020.49630376344,3.17839129233525,5,2976,0,2.9,6.5,2.69247311827957,1.40109577739296,2.3,2976,0,4.7,9.4,4.34986559139785,2.02695615207445,3.1,2976,0,115,360,135.765793010753,84.1971910302697,124,2975,18.6,0,NA,NA,NA,NA,NA,NA
"2098","gtmpcmet",2015,6,2873,19.7,26.2,34.8,26.2689523146537,3.24688894092959,5,2873,45,81,97,80.9638009049774,11.9948955498923,22,2874,1013,1019,1023,1018.22025052192,2.16413037782997,4,2874,0,1.5,6.3,1.87286012526096,1.27426303780374,2.1,2874,0,3,13.1,3.34436325678497,1.9702957461002,3.3,2874,0,191.5,359,186.221294363257,66.7628895188853,104,2874,148.6,6,NA,NA,NA,NA,NA,NA
"2099","gtmpcmet",2015,7,2976,21.1,26.2,35.2,26.8605174731183,3.08706767411544,5,2976,46,86,98,82.6592741935484,12.6997717710222,21,2976,1011,1016,1024,1016.96303763441,3.15429194813121,6,2976,0,1.4,6.8,1.69052419354839,1.06090381354737,1.4,2976,0,2.9,12.4,3.21975806451613,1.75219221402588,2.6,2976,0,215,360,201.57560483871,67.9889980939484,70,2975,188.8,31,32003.3,49499.6,60633.2,49017.6580645161,7795.05619576811,12657.6
"2100","gtmpcmet",2015,8,2976,21.7,26.4,34.7,26.838810483871,2.69848431712802,4.5,2976,46,86,98,84.3148521505376,11.1817075038127,19,2976,1011,1016,1021,1016.2936827957,2.26625380264503,3,2976,0,1.4,7.1,1.68585349462366,1.11153984072572,1.7,2976,0,2.9,12.4,3.11740591397849,1.86693640871082,2.9,2976,0,201,358,184.224462365591,78.5258937310839,124,2976,180.3,31,20079.3,44114.9,57238.3,41283.4903225806,10900.4125212261,17551.6
"2101","gtmpcmet",2015,9,2875,17.6,26.2,33.6,26.0477913043478,2.48565637993332,3.2,2875,50,86,98,84.9641739130435,10.0784554575366,15,2877,1007,1015,1024,1015.26277372263,3.24676703785248,3,2877,0,1.8,7.5,2.13020507473062,1.49859521365746,2.1,2877,0,3.3,10.8,3.55526590198123,2.1352896766792,3.1,2877,0,175,360,161.835940215502,106.425580709759,205,2876,127.9,30,20769.9,34805.7,48798,34294.45,8390.08924853891,14646.125
"2102","gtmpcmet",2015,10,2975,15.6,23.5,30.3,23.1201680672269,2.810069912039,3.8,2975,45,81,99,80.0927731092437,12.4350957155366,19,2976,1001,1017,1027,1016.19724462366,6.04968830104519,7,2976,0,2.3,9.3,2.59472446236559,1.71075364728547,2.4,2976,0,4.1,13.8,4.2533938172043,2.4146434030406,3.3,2976,0,113,360,153.50873655914,110.319849380537,209,2976,29,31,10459.9,34187.7,41845.6,32034.4935483871,8251.59433063031,11556.1
"2103","gtmpcmet",2015,11,2880,5.7,22.8,31,22.5403472222222,3.62227064382978,4.3,2880,43,85,99,82.0041666666667,12.6624758458493,21,2880,1011,1020,1032,1020.77326388889,4.17367580834851,5,2880,0,2.3,7.1,2.61392361111111,1.5759030847562,2.4,2880,0,4.1,14.2,4.32673611111111,2.32483319061167,3.4,2880,0,106,360,143.302083333333,103.331183648698,157,2879,22.9,30,6901.1,27750.4,35504.8,25978.8333333333,7407.6193882326,8007.89999999999
"2104","gtmpcmet",2015,12,2976,6.2,20.9,29.1,20.5289650537634,3.72906382972634,4.3,2976,44,91,99,87.1827956989247,11.1128445501845,15,2976,1012,1021,1033,1020.94825268817,4.7839377934314,6.25,2976,0,1.9,8.8,2.30940860215054,1.87855805234051,2.4,2976,0,3.4,13.4,3.86458333333333,2.70092589685095,3.8,2976,0,155,360,157.275873655914,108.635952864135,175.25,2976,33.4,31,7673.3,22820.7,29339.6,21368.6870967742,6473.75104411355,7994.4
"2105","gtmpcmet",2016,1,2969,-1.7,14,26.4,12.5298416975413,5.08487384869498,7.1,2969,15,87,100,81.1643651060963,17.3155643903904,26,2969,999,1020,1032,1019.33748736948,6.11650802085609,9,2969,0,1.7,8.7,2.18086897945436,1.78093313449044,1.8,2969,0,3.2,14.3,3.83320983496127,2.71338932719348,3.2,2969,0,262,360,221.265746042439,110.151325289637,143,2969,158.1,31,4882.9,19081.6,33811.4,19758.4064516129,9041.10855367251,14740.85
"2106","gtmpcmet",2016,2,2784,0.5,14.3,28.4,14.3690014367816,5.53270921869174,7.6,2784,17,77,99,73.5635775862069,19.4902773587895,28,2784,1007,1021,1032,1021.08512931034,5.22407788098464,7,2784,0,2.1,7.9,2.40413074712644,1.61819097750306,2.3,2784,0,4.1,14.1,4.3483117816092,2.66779761462574,4.2,2784,0,230,360,202.808908045977,99.6442871028678,132,2784,97.1,29,12432.7,35600.2,41932.8,32774.2655172414,8146.69382353865,11085.6
"2107","gtmpcmet",2016,3,2976,4.1,20.4,31,19.6238575268817,4.5916696992586,5.3,2976,26,82,98,78.9747983870968,16.3276031667058,24,2976,1008,1019,1030,1019.81653225806,4.35553647914283,7,2976,0,1.8,6.9,2.08904569892473,1.38297971934855,1.9,2976,0,3.4,11.5,3.73172043010753,2.18430810085516,3.3,2976,0,178,360,177.176747311828,86.1160893836186,118,2975,84.2,31,16167.5,39061.7,49170.5,35808.8967741935,10367.0684049859,16413.75
"2108","gtmpcmet",2016,4,2878,12.5,21.3,31.9,21.3634815844336,3.30647671872308,3.8,2878,22,76,98,73.369701181376,16.7226100165015,26,2878,1009,1019,1027,1018.89541348158,3.9301124174973,6,2878,0,2.7,8.1,2.90257123002085,1.64678101788134,2.6,2878,0,4.7,13.1,4.83384294649062,2.3951001204697,3.775,2878,0,133,359,149.070535093815,94.7220816014846,153.75,2877,30.4,30,26409.9,49155.75,56275.3,48062.61,7496.02405082763,9012.875
"2109","gtmpcmet",2016,5,2976,11.4,24.3,32.1,23.7949932795699,3.74873762056695,5.3,2976,27,76,98,74.2012768817204,16.5178023152903,27,2976,1005,1018,1026,1017.37735215054,3.8743818605892,5,2976,0,2.1,7.5,2.26280241935484,1.23710589722496,1.8,2976,0,3.9,16.9,3.98198924731183,1.91717356943667,2.8,2976,0,178,360,180.408602150538,83.8927629610483,141,2975,138.5,31,9860,54051.7,61127.6,51044.6483870968,10316.4401368841,8590.75
"2110","gtmpcmet",2016,6,2878,17.3,26.8,34.5,26.8157053509382,2.84918382950498,4.5,2878,47,80,98,79.1685198054204,12.9983725070715,23,2878,1005,1018,1026,1017.62682418346,3.64296423957601,5,2878,0,1.8,7,2.06779013203614,1.35404030444767,2.1,2878,0,3.5,11.7,3.70542043085476,2.15775113698542,3.3,2878,0,186,359,176.71403752606,75.0225679239848,116,2878,216.1,30,17283.3,54682.5,61417.7,49943.98,10860.8157446978,13844.85
"2111","gtmpcmet",2016,7,743,23.1,27.2,35.5,27.9849259757739,3.42487160538625,6.15,743,47,85,97,80.5181695827725,13.4602091390973,21,743,1017,1020,1023,1020.1668909825,1.32124742891807,2,743,0,1.4,4.8,1.60080753701211,0.941452908440481,1.1,743,0.5,2.7,8,3.07994616419919,1.55369796150615,2.4,743,9,212,357,208.321668909825,54.336553807642,72,743,12,8,31852.9,51239.2,54876.8,47371.9125,9139.38646009481,9230.25000000001
"2112","gtmpcmet",2016,8,1880,23.7,28.1,33.5,28.136329787234,2.15182740705326,3.5,1880,52,81,97,81.361170212766,9.39528052420697,14,1880,1013,1019,1024,1018.8920212766,2.72268771186547,4,1880,0,2.6,6.4,2.46494680851064,1.36337714141747,2.3,1880,0,4.4,11.8,4.15127659574468,2.02372265854461,3.225,1880,0,108,359,130.3,77.6642957988882,126.25,1879,24.9,20,19523.3,49986.45,56721.1,47165.35,10366.004941838,7689.55
"2113","gtmpcmet",2016,9,2878,19.1,26.7,31.4,26.3513551077137,2.38955624455858,4.1,2878,56,84,100,84.2164697706741,10.6342508944685,19,2878,1009,1017,1025,1017.41938846421,2.82835327473064,3,2878,0,1.9,8,2.10632383599722,1.31348516413158,2,2878,0,3.4,14,3.6592425295344,2.12294425281521,3.1,2878,0,148,359,151.594857539958,93.0604237909585,172.75,2878,116.9,30,13982.5,43556.9,50582.5,39004.5533333333,10539.4886728595,16500.075
"2114","gtmpcmet",2016,10,2976,11,24.8,30.2,24.109811827957,3.44338769552925,2.6,2976,32,75,100,76.3534946236559,12.876114603377,18,2976,978,1018,1025,1017.18044354839,6.4338417712633,6,2976,0,3.1,20.9,3.33682795698925,2.32921696049267,2.4,2976,0,4.9,28.9,5.2645497311828,3.4011204281733,3.7,2976,0,73,360,115.783602150538,103.883054222282,192.25,2976,191.9,31,5573,35683.5,42038.6,33871.5322580645,7759.42965693515,5633.39999999999
